,Compound,Date,Negative,Neutral,News_outlet,Positive,Tweet,Tweet_number
10811,0.0,2018-07-18 12:50:04,0.0,1.0,The New York Times,0.0,"For three years, Maria Butina was part of a low-cost, low-risk influence operation that was run by a senior Russian… https://t.co/dwJEjyYJPE",8292
10812,0.0,2018-07-18 12:44:04,0.0,1.0,The New York Times,0.0,The remains of dozens of people found at a construction site in Texas are mostly likely those of African-Americans… https://t.co/SBUNSpsl9F,8293
10813,0.7906,2018-07-18 12:31:05,0.0,0.72,The New York Times,0.28,"President Trump said that ""many people at the higher ends of intelligence"" loved his performance during the joint n… https://t.co/09IALbuStq",8294
10814,0.0,2018-07-18 12:15:05,0.0,1.0,The New York Times,0.0,"""Since he's Jewish and I'm Catholic, we can't get married in Israel,"" said a bride from the Philippines who was mar… https://t.co/jo198oeYaS",8295
10815,0.25,2018-07-18 12:00:04,0.0,0.889,The New York Times,0.111,"Your daily @DealBook Briefing:

• Goldman's new boss won't start a revolution.

• Europe takes advantage of the U.S… https://t.co/Pe0hs49ZZ8",8296
10816,0.7351,2018-07-18 11:44:05,0.0,0.754,The New York Times,0.246,Iran has sued the United States at the International Court of Justice in a new strategy to nullify the nuclear sanc… https://t.co/QANYyNTKVV,8297
10817,0.0,2018-07-18 11:31:03,0.0,1.0,The New York Times,0.0,President Trump and Vladimir Putin lauded the close cooperation between their two militaries in Syria. But their re… https://t.co/5lZ5iSIdzS,8298
10818,0.3182,2018-07-18 11:15:07,0.0,0.892,The New York Times,0.108,"Never in the modern era has the word ""treason"" become part of the national conversation in such a prominent way https://t.co/Pn6G7TmDOj",8299
10819,0.2023,2018-07-18 11:03:37,0.0,0.909,The New York Times,0.091,"Breaking News: Google was hit with a record $5.1 billion fine by European antitrust officials, their latest move to… https://t.co/UjDlUPgGYv",8300
10820,0.0,2018-07-18 11:00:14,0.0,1.0,The New York Times,0.0,"While flying from Russia to Finland on Monday morning, Putin’s presidential plane entered NATO airspace without cle… https://t.co/tXGuoJfgj0",8301
10821,-0.5859,2018-07-18 10:45:10,0.167,0.833,The New York Times,0.0,"In one video, a woman at a youth soccer game violently kicks a ball that slams into a teenage referee. In another c… https://t.co/7oWJYTNfTw",8302
10822,0.0,2018-07-18 10:30:05,0.0,1.0,The New York Times,0.0,"Rukmani and four family members were driving to a temple in India. A mob mistook them for ""child lifters,"" stripped… https://t.co/mWdkLkFrDe",8303
10823,0.4215,2018-07-18 10:15:06,0.0,0.877,The New York Times,0.123,The United States expects to transfer the remains of some American servicemen out of North Korea in the coming week… https://t.co/uk3Py18V3z,8304
10824,0.0,2018-07-18 10:02:03,0.0,1.0,The New York Times,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/lZYO9iGczx https://t.co/Dh5UMjH3oe,8305
10825,0.0,2018-07-18 09:45:08,0.0,1.0,The New York Times,0.0,"The trade deal between the EU and Japan will eliminate 1 billion euros, or $1.2 billion, in tariffs that European c… https://t.co/hlCQxVPwUd",8306
10826,0.2732,2018-07-18 09:31:06,0.0,0.9,The New York Times,0.1,Russian analysts agreed that the meeting with Trump had allowed Putin to show that Russia is indispensable in world… https://t.co/zhxucXOfMP,8307
10827,-0.5106,2018-07-18 09:14:05,0.202,0.798,The New York Times,0.0,Britain's election watchdog ruled that the official pro-Brexit campaign group Vote Leave had broken the law on poli… https://t.co/AJqzLt8K9i,8308
10828,-0.3804,2018-07-18 09:00:11,0.147,0.853,The New York Times,0.0,"RT @nytimesworld: The jade hills of Myanmar, among the world’s deadliest workplaces, claim more victims https://t.co/7zkbznp0pj",8309
10829,0.0,2018-07-18 08:45:02,0.0,1.0,The New York Times,0.0,RT @nytimesworld: A Chinese “Saturday Night Live” was always an unlikely idea. Now it looks even unlikelier. https://t.co/5wSo4iqeWe,8310
10830,-0.1027,2018-07-18 08:31:04,0.106,0.808,The New York Times,0.086,"In Barack Obama's highest-profile speech since leaving office, he warned of ""strongman politics"" and leaders who ""d… https://t.co/bpZEuE1lGO",8311
10831,0.0,2018-07-18 08:16:04,0.0,1.0,The New York Times,0.0,President Trump abruptly reversed course on Tuesday and claimed he had misspoken during a news conference with Vlad… https://t.co/Igz1hBkFzU,8312
10832,-0.5106,2018-07-18 08:02:04,0.312,0.482,The New York Times,0.206,RT @nytopinion: .@TomFriedman writes that a president with no shame is backed by a party with no spine and a network with no integrity http…,8313
10833,-0.5267,2018-07-18 07:47:03,0.164,0.763,The New York Times,0.073,Extreme heat is devastating the health and livelihoods of tens of millions of people in South Asia. It is already m… https://t.co/W91jb4FKR1,8314
10834,-0.296,2018-07-18 07:32:07,0.099,0.901,The New York Times,0.0,"Episodes of “Saturday Night Live China,” which debuted just weeks ago, can no longer be seen on the Chinese video-s… https://t.co/2JyiPN2KDC",8315
10835,0.0,2018-07-18 07:17:05,0.0,1.0,The New York Times,0.0,"RT @nytimesworld: Russian military planes regularly zip through the edges of NATO airspace over the Baltic Sea, to demonstrate an alliance…",8316
10836,-0.3612,2018-07-18 07:02:05,0.128,0.872,The New York Times,0.0,Sydney and Melbourne are among the world’s least affordable cities for housing. Mortgage debt puts Australian house… https://t.co/bv5hW1TD2l,8317
10837,0.128,2018-07-18 06:32:02,0.085,0.811,The New York Times,0.104,"RT @nytimesworld: The Hong Kong National Party is small, claiming at most a few dozen members and no elected lawmakers. But the possible ba…",8318
10838,0.0,2018-07-18 06:02:03,0.0,1.0,The New York Times,0.0,"RT @puiwingtam: Who's the biggest spender of political ads on Facebook? President Trump followed by Planned Parenthood, according to a new…",8319
10839,0.25,2018-07-18 05:32:02,0.0,0.917,The New York Times,0.083,"RT @NYTStyles: ""There’s a long tradition of thought designed to convince women that any decision they make on their own behalf will be seen…",8320
10840,0.2732,2018-07-18 05:02:06,0.0,0.884,The New York Times,0.116,The Trump administration will end a requirement that certain nonprofit organizations disclose the names of their la… https://t.co/5yUlbAYGYW,8321
10841,-0.5994,2018-07-18 04:42:03,0.245,0.755,The New York Times,0.0,"RT @nytopinion: Holocaust-survivor, poet, grandmother... and death metal icon? Meet Inge Ginsberg. https://t.co/uhDSzRE1mQ",8322
10842,0.0,2018-07-18 04:22:03,0.0,1.0,The New York Times,0.0,A new spinoff of Marvel’s Black Panther comic will focus on Shuri https://t.co/ko1dZRJO4H,8323
10843,-0.1027,2018-07-18 04:02:03,0.072,0.928,The New York Times,0.0,"Heat indexes in some Indian cities could hit levels that humans simply can’t tolerate, researchers warn. The social… https://t.co/B98diB6EVd",8324
10844,0.0,2018-07-18 03:47:02,0.0,1.0,The New York Times,0.0,"Inside and outside Goldman Sachs, the announcement that David Solomon had just been anointed the next chief executi… https://t.co/lYyjK9vmSS",8325
10845,0.1027,2018-07-18 03:32:02,0.183,0.549,The New York Times,0.268,"For women in rural America, medical help is growing dangerously distant https://t.co/ZFlbHTTtmq",8326
10846,0.6124,2018-07-18 03:17:06,0.0,0.8,The New York Times,0.2,RT @tomfriedman: Here's a story from The New York Times that I thought you'd find interesting:  It’s become a huge source of power for Trum…,8327
10847,-0.743,2018-07-18 03:02:06,0.259,0.741,The New York Times,0.0,A federal judge denied Paul Manafort’s request to move the first of his 2 criminal trials hundreds of miles away fr… https://t.co/ka5v0Zlaqz,8328
10848,0.0,2018-07-18 02:47:03,0.0,1.0,The New York Times,0.0,President Trump is the single biggest political advertiser on Facebook https://t.co/ZfIvsNr18R,8329
10849,0.0,2018-07-18 02:32:02,0.0,1.0,The New York Times,0.0,"Papa John’s founder John Schnatter will not ""go quietly"" as the company tries to push him away https://t.co/VQ5eFnv0mP",8330
10850,0.1531,2018-07-18 02:17:04,0.0,0.922,The New York Times,0.078,RT @nytopinion: We invite you to read the president’s own words and decide for yourself what he really thinks. https://t.co/FJYndUaWEa,8331
10851,-0.7351,2018-07-18 02:02:06,0.22,0.78,The New York Times,0.0,"After the worst mass shooting in modern U.S. history took place at one of its Las Vegas hotels, MGM is suing to pre… https://t.co/Bbf3TlGJfH",8332
10852,0.0,2018-07-18 01:52:00,0.0,1.0,The New York Times,0.0,Full results from the Alabama primary runoffs https://t.co/akbLgOjKMk,8333
10853,-0.296,2018-07-18 01:42:04,0.24,0.61,The New York Times,0.15,"Representative Martha Roby of Alabama, whose criticism of the president forced her into a runoff, won a GOP primary… https://t.co/xuN4m7Nt1v",8334
10854,0.0,2018-07-18 01:33:01,0.0,1.0,The New York Times,0.0,"Under 12,000 feet of rock in the Caucasus Mountains, they're trying to listen to quantum whispers about the nature… https://t.co/Sswc0xW363",8335
10855,-0.1779,2018-07-18 01:17:05,0.075,0.925,The New York Times,0.0,"RT @clairecm: A quarter of wives out-earn their husbands. But when they do, both partners try to hide it. Americans are still uncomfortable…",8336
10856,0.0,2018-07-18 01:02:06,0.0,1.0,The New York Times,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/kVRnTcd10U,8337
10857,0.0,2018-07-18 00:48:03,0.0,1.0,The New York Times,0.0,RT @nytgraphics: Live results for the Alabama primary runoff https://t.co/XqHUwTqBdq,8338
10858,0.0,2018-07-18 00:36:51,0.0,1.0,The New York Times,0.0,Alabama election live results https://t.co/1VXwNJMCbf,8339
10859,0.0,2018-07-18 00:32:02,0.0,1.0,The New York Times,0.0,"In cities that are already scorching hot, temperatures and humidity are rising to levels that the human body simply… https://t.co/PCOvvUYVw9",8340
10860,0.4019,2018-07-18 00:17:00,0.0,0.876,The New York Times,0.124,"RT @PatcohenNYT: Interesting timing: On the same day that a Russian woman, Maria Butina, was indicted for infiltrating a pro-gun rights  or…",8341
10861,-0.1027,2018-07-18 00:02:05,0.106,0.808,The New York Times,0.086,"In Barack Obama's highest-profile speech since leaving office, he warned of ""strongman politics"" and leaders who ""d… https://t.co/JA0JFQjk5J",8342
10862,0.0,2018-07-17 23:47:03,0.0,1.0,The New York Times,0.0,A new medical scanner can identify different soft tissues by wavelength. It then uses mathematical algorithms to tr… https://t.co/hb73E2RoxW,8343
10863,-0.9217,2018-07-17 23:32:05,0.437,0.563,The New York Times,0.0,A Texas man was found guilty of a hate crime in an act of arson that destroyed a mosque and Islamic community cente… https://t.co/K2cC7xqQM6,8344
10864,0.0772,2018-07-17 23:17:05,0.056,0.876,The New York Times,0.068,"RT @mattfleg: Maybe he was tougher in private, they say. Maybe it's a long game. But ""it’s hard to see how that’s putting America first.""…",8345
10865,0.0,2018-07-17 23:02:06,0.0,1.0,The New York Times,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/lrcY7BEgtf,8346
10866,0.0,2018-07-17 22:47:04,0.0,1.0,The New York Times,0.0,Read the full transcript of Barack Obama’s speech in South Africa https://t.co/xa1EBQK2Ro,8347
10867,-0.4939,2018-07-17 22:32:04,0.158,0.842,The New York Times,0.0,"A basketball-size chunk of molten rock, known as a lava bomb, crashed into a tourist boat off Hawaii’s coast, injur… https://t.co/ROnlipT75I",8348
10868,0.3818,2018-07-17 22:17:02,0.0,0.88,The New York Times,0.12,"RT @tejalrao: I wrote about King and the skill, creativity and labor that’s required to produce seemingly effortless simplicity in a restau…",8349
10869,-0.2732,2018-07-17 22:02:07,0.104,0.896,The New York Times,0.0,Why is Representative Martha Roby of Alabama is battling for political survival in a primary today? The short answe… https://t.co/7J31CziqlJ,8350
10870,0.3612,2018-07-17 21:47:04,0.0,0.884,The New York Times,0.116,"“Filming dance was like filming skateboarding,"" says Spike Jonze. ""The camera and the skater or the dancer are coll… https://t.co/Uz7F09ZJOf",8351
10871,-0.296,2018-07-17 21:32:04,0.155,0.845,The New York Times,0.0,IRS will no longer force Kochs and other groups to disclose donors https://t.co/9xgkI5hfhr,8352
10872,-0.631,2018-07-17 21:10:06,0.213,0.787,The New York Times,0.0,"The World Cup may have dazzled global audiences, but in the U.S., youth players are abandoning soccer in alarming n… https://t.co/u3kH2LYo1k",8353
10873,0.5267,2018-07-17 20:55:03,0.0,0.779,The New York Times,0.221,A proper Italian gelato di crema is the platonic ideal of ice cream https://t.co/b1VOaQY5bX,8354
10874,-0.5994,2018-07-17 20:40:05,0.151,0.849,The New York Times,0.0,"RT @peterbakernyt: Not since the Civil War when John Tyler went over to the Confederacy has the word ""treason"" been raised about a presiden…",8355
10875,-0.5859,2018-07-17 20:23:05,0.213,0.787,The New York Times,0.0,RT @nytopinion: Globalization is under assault in politics. But in soccer? Not so much. https://t.co/SiQwKpHA0X,8356
10876,0.0,2018-07-17 20:13:12,0.0,1.0,The New York Times,0.0,"""He touched me again inside the van, and my hands were tied. And he started masturbating.”

Thousands of migrants h… https://t.co/WqudGxfG9I",8357
10877,0.0,2018-07-17 20:03:06,0.0,1.0,The New York Times,0.0,The most notable moments of Lloyd Blankfein's time at Goldman Sachs https://t.co/hitXmZDgAY via @DealBook,8358
10878,0.0,2018-07-17 19:53:02,0.0,1.0,The New York Times,0.0,A fact check of the Trump-Putin news conference https://t.co/HZ49vt8Eaw,8359
10879,0.34,2018-07-17 19:43:05,0.0,0.906,The New York Times,0.094,"RT @kljohnso: I set out to write a story about how wild places get restored, or not, after fires roar through the west. Stumbled on a love…",8360
10880,0.5859,2018-07-17 19:33:05,0.116,0.645,The New York Times,0.239,RT @NYTFashion: The best friend of fashion icons such as Kate Moss and Alexander McQueen has died at the age of 49. https://t.co/XT4Zr0C10L,8361
10881,-0.3612,2018-07-17 19:17:13,0.139,0.796,The New York Times,0.065,"President Trump said the misunderstanding arose from his use of a ""double negative.""

""The sentence should have bee… https://t.co/6KZFDUAXcd",8362
10882,-0.7003,2018-07-17 19:15:57,0.244,0.756,The New York Times,0.0,"Facing harsh criticism from all sides, President Trump now says he misspoke in Helsinki and “accepts” the U.S. stan… https://t.co/ZlmO38lc3C",8363
10883,-0.7906,2018-07-17 19:08:03,0.32,0.68,The New York Times,0.0,"The 46-year-old man, who cut off his ankle monitor while on parole, is suspected of 3 murders, a home invasion and… https://t.co/RP5KKY3wQY",8364
10884,0.4767,2018-07-17 18:58:05,0.0,0.846,The New York Times,0.154,"President Trump now says he ""accepts"" U.S. intelligence reports saying that Russia interfered in the 2016 election https://t.co/IAIirSZYo7",8365
